objid,crowded,badbkgmatch,ra,dec,l,b,nmatches,nreject,nbands,i1_fluxtype,i2_fluxtype,i3_fluxtype,i4_fluxtype,m1_fluxtype,i1_fluxflag,i2_fluxflag,i3_fluxflag,i4_fluxflag,m1_fluxflag,i1_softsatflag,i2_softsatflag,i3_softsatflag,i4_softsatflag,i1_f_ap2,i1_df_ap2,i2_f_ap2,i2_df_ap2,i3_f_ap2,i3_df_ap2,i4_f_ap2,i4_df_ap2,m1_f_psf,m1_df_psf,i1_extfrac,i2_extfrac,i3_extfrac,i4_extfrac,m1_extfrac,i1_brtfrac,i2_brtfrac,i3_brtfrac,i4_brtfrac,m1_brtfrac,i1_snr,i2_snr,i3_snr,i4_snr,m1_snr,i1_seflags,i2_seflags,i3_seflags,i4_seflags,m1_dflag,m1_sflag,i1_meannoise,i2_meannoise,i3_meannoise,i4_meannoise,m1_meannoise,smid,regid,irac_obstype,mips_obstype,i1_coverage,i2_coverage,i3_coverage,i4_coverage,m1_coverage,twomass_key,twomass_assoc,twomass_ra,twomass_dec,j,dj,h,dh,k,dk,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist,ir_ratio,J_H,H_K,J_K,BP_RP,BP_G,G_RP,j_SNR,h_SNR,k_SNR,good_2mass,good_gaia_phot,good_astrometry,k_dwarf_color,k_dwarf_color_strict,dist_pc,dist_pc_err,good_parallax,G_abs,J_abs,K_abs,k_dwarf_absmag,k_dwarf_teff,k_subtype,A_G,A_J,A_K,Gmag_dered,BPmag_dered,RPmag_dered,j_dered,h_dered,k_dered,flag_giant,flag_mdwarf,flag_high_pm,flag_binary,flag_variable,contaminant,validation_score,validation_tier,confidence
SSTSL2 J222217.47+633212.1,0,0,335.5728,63.536714,107.20056,5.316941,1,0,7,1,1,1,1,1,2,2,0.0,0,0,0,0,0.0,0,4134.0,5.264,3068.0,4.912,2396.0,14.97,1977.0,14.89,20990.0,82.75,0.0,0.0,0.0,0.0,0.0,1.05,1.02,0.0,0.0,0.16,775.7,611.4,184.1,184.4,253.7,3,2,0.0,0,P,-1,1.058,1.162,4.894,6.048,59.11,40044851,40044851-9,0,0,5.86,8.11,5.79,8.51,22.66,735752440.0,1,335.5727,63.5367,3339.0,123.0,6126.0,180.6,6680.0,172.3,Gaia DR3 2205454573941184896,335.5727606,63.53669327,0.0,0.0,9,1.63615e+18,2.20545e+18,1256384663,0.0743,0.0764,0.9994,0.0838,11.9277,2.841,-1.307,0.087,-2.523,0.088,0.0091,0.2259,-0.1258,-0.1519,0.1535,-0.1658,-0.0845,-0.1141,-0.0392,0.0025,351,0,350,1,0.3767,382.88,0.198,0.55881,31,False,1.232,,,,,,,,41,28,0.123886,44,0.0179,9.16,0,0,1.013,0,359,1491.61731,3.08029,484.246,17.753223,0.003552,39,220.366,8.33506,26.4384,19.480682,0.041161,42,2000.14,18.8475,106.122,16.495243,0.010907,1.489,0.0,1.0,0.0,1.0,0,2.985439,1.727459,1.25798,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999998,4683.4,4600.3,4707.7,4.2336,4.2158,4.2535,-1.3469,-1.404,-1.2232,541.0641,526.9979,549.1299,5.0399,4.9551,5.0734,3.4466,3.3749,3.47,1.9378,1.8938,1.9524,MARCS,335.5727736,63.53670448,1.407434,1.411436,0.0194,0.09784,1.347457627118644,-2787.0,-554.0,-3341.0,2.985439000000003,1.7274590000000032,1.2579799999999999,27.146341463414632,33.9202657807309,38.7695879280325,True,True,True,False,False,1000.6003602161297,83.90065057645754,True,7.75191972553284,3328.9986967255327,6669.998696725533,False,True,K0,3.4466,0.9305820000000001,0.379126,14.306622999999998,16.034082,13.048642999999998,3338.069418,6126.0,6679.620874,False,False,False,False,True,False,0.6000000000000001,Bronze,Likely
SSTSL2 J230405.03+614813.6,0,0,346.020966,61.803797,110.610507,1.527592,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,5241.0,6.036,4562.0,6.211,3890.0,18.97,3715.0,17.59,2342.0,102.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.8,704.7,195.3,254.0,22.8,0,0,0.0,0,N,1,1.059,1.209,4.76,6.077,53.05,30002711,30002711-31224,0,0,3.83,4.79,3.84,4.07,11.33,768929177.0,1,346.0211,61.8038,3020.0,105.7,6132.0,220.3,6644.0,208.0,Gaia DR3 2015156117928652160,346.021107,61.80378625,0.0,0.0,162,1.63615e+18,2.01516e+18,1243985156,0.0892,0.1022,1.3185,0.1107,11.9095,2.444,-0.497,0.122,-2.393,0.126,-0.1021,0.0769,-0.1981,-0.0497,0.1713,-0.0924,-0.2597,-0.1312,0.0481,-0.1932,412,0,409,3,1.4075,508.76,0.474,2.326,95,False,,1.2437,0.0275,0.018,0.156,0.073,-0.125,-0.056,48,29,0.188718,54,0.04044,51.29,1,0,1.049,0,447,964.85667,6.53364,147.675,18.22621,0.007852,50,150.128,9.28259,16.1731,19.897387,0.06719,51,1304.49,25.7564,50.6471,16.959295,0.021768,1.508,0.0,3.0,0.0,4.0,0,2.938091,1.671177,1.266914,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999994,4472.5,4350.0,4508.3,4.2391,4.2054,4.2872,-1.372,-1.4896,-1.2999,562.5281,544.1563,578.8425,4.9348,4.7968,4.9804,3.3371,3.224,3.3719,1.872,1.8031,1.8927,MARCS,346.0211117,61.80379688,1.967957,2.051496,-0.182,0.242943,1.148838228846997,-3112.0,-512.0,-3624.0,2.9380919999999975,1.6711770000000001,1.2669149999999973,28.57142857142857,27.834770767135723,31.942307692307693,True,True,True,False,False,758.4376185058779,63.67769766295084,True,8.826610670647263,3010.600400670647,6634.600400670647,False,True,K2-K1,3.3371,0.9010170000000001,0.367081,14.889109999999999,16.560287,13.622195000000001,3019.098983,6132.0,6643.632919,False,False,False,False,True,False,0.6000000000000001,Bronze,Likely
SSTSL2 J053623.63-052246.2,0,0,84.098497,-5.379516,209.134605,-19.130913,1,0,7,1,1,1,1,1,2,2,2.0,0,0,0,0,0.0,0,10630.0,8.668,9937.0,12.01,8951.0,24.95,11990.0,21.98,20000.0,179.7,0.0,0.0,0.0,0.0,0.0,0.98,1.02,0.98,0.0,0.0,1171.0,761.7,378.5,561.7,111.3,0,0,0.0,0,N,-1,1.363,1.858,6.841,8.86,95.39,40044081,40044081-88,0,0,4.9,5.15,3.96,5.16,11.38,1194841379.0,1,84.09851,-5.379518,1553.0,55.79,3830.0,141.1,5943.0,147.8,Gaia DR3 3017355847043970048,84.09851166,-5.37952293,0.0,0.0,54,1.63615e+18,3.01736e+18,1471348912,0.1707,0.1515,2.7806,0.2338,11.8908,1.998,1.937,0.218,0.493,0.167,0.3673,-0.1759,-0.3505,-0.2253,-0.1649,-0.1445,-0.5996,0.5378,0.066,0.1039,458,0,449,9,1.9536,546.57,0.654,1.9274,95,False,,1.2756,0.0438,-0.216,-0.319,-0.015,-0.071,0.394,52,21,0.330355,54,0.4027,172.2,0,0,1.066,0,454,497.64278,10.7894,46.1231,18.945072,0.023701,46,142.123,14.5732,9.75233,19.956882,0.111366,46,694.562,50.657,13.7111,17.643618,0.079277,1.681,0.0,3.0,0.0,3.0,0,2.313265,1.01181,1.301455,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999838,4719.7,4445.3,4780.4,4.9002,4.8632,5.0098,-2.2353,-3.1164,-1.8049,429.2113,308.1601,446.7539,4.5656,4.2325,4.6467,3.1553,2.8931,3.2136,1.7693,1.6235,1.8059,MARCS,84.09850301,-5.379525123,3.552365,2.763925,0.1178,0.058152,1.069739357955117,-2277.0,-2113.0,-4390.0,2.313264,1.0118100000000005,1.3014539999999997,27.836529844058074,27.143869596031184,40.20974289580514,True,True,True,False,False,359.63461123498524,30.239003131244893,True,11.165764592132469,1545.2206925921325,5935.220692592133,False,True,K0,3.1553,0.8519310000000001,0.347083,15.789772,16.801582,14.488318,1552.148069,3830.0,5942.652917,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J060748.34-065328.4,0,0,91.951443,-6.89124,214.173124,-12.821232,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,4668.0,5.892,3924.0,6.138,3473.0,13.6,5093.0,16.98,18960.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.1,620.0,248.9,349.0,172.3,0,0,0.0,0,N,1,0.8219,1.086,3.339,5.126,64.78,40045501,40045501-12,0,0,4.12,3.76,4.08,4.15,11.61,146660641.0,1,91.95147,-6.891202,2633.0,70.32,5186.0,119.4,6212.0,154.5,Gaia DR3 3018242160792128896,91.95143978,-6.891214788,0.0,0.0,110,1.63615e+18,3.01824e+18,329177671,0.083,0.0803,1.1746,0.0988,11.8865,3.441,-3.029,0.102,1.633,0.097,-0.0285,-0.1276,-0.3301,0.0327,-0.2405,0.0132,-0.3937,0.1502,0.0968,-0.1178,294,0,291,3,0.5159,320.24,0.25,1.0115,31,False,1.237,,,,,,,,34,18,0.150191,35,0.0635,40.38,0,0,1.02,0,293,1627.24851,11.5117,141.356,17.658731,0.00816,32,248.758,17.9544,13.855,19.349098,0.078414,32,2216.91,40.1916,55.1586,16.383524,0.020043,1.515,0.0,1.0,0.0,1.0,0,2.965574,1.690367,1.275208,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999998,4198.4,4052.1,4232.8,4.108,4.0882,4.1353,-0.0886,-0.3322,-0.0239,584.1249,561.4202,599.165,4.1988,4.0889,4.2612,2.7781,2.6953,2.8225,1.5487,1.5078,1.5704,PHOENIX,91.95145335,-6.891222043,1.661595,1.590549,-0.1157,0.091489,1.1896024464831805,-2553.0,-1026.0,-3579.0,2.965574,1.690367000000002,1.2752069999999982,37.44311717861206,43.43383584589615,40.20711974110032,True,True,True,False,False,851.3536523071683,71.61054048011938,True,8.008180982534691,2623.3494499825347,6202.349449982535,False,True,K6-K5,2.7781,0.750087,0.305591,14.880631,16.570998000000003,13.605424000000001,2632.249913,5186.0,6211.694409,False,False,False,False,True,False,0.6000000000000001,Bronze,Likely
SSTSL2 J034001.50+311017.2,0,0,55.006264,31.17146,160.369885,-19.182317,1,0,7,1,1,1,1,1,2,2,2.0,0,0,0,0,0.0,0,10310.0,10.43,8629.0,10.09,7059.0,21.04,5877.0,16.51,6806.0,131.1,0.0,0.0,0.0,0.0,0.0,1.02,1.02,1.02,0.0,0.0,876.8,764.3,295.0,363.5,51.9,3,3,3.0,0,N,1,1.14,1.38,6.145,7.348,91.06,40020261,40020261-52,0,0,7.46,8.19,8.18,7.92,16.14,344152899.0,1,55.00628,31.17146,3908.0,100.8,9532.0,254.6,10980.0,252.9,Gaia DR3 120453457328442880,55.0062571,31.17144499,0.0,0.0,83,1.63615e+18,1.20453e+17,65011844,0.2194,0.1523,2.6765,0.2257,11.8608,6.187,2.975,0.249,-5.424,0.181,0.0935,0.1151,-0.2605,0.2971,-0.1167,0.2835,0.3591,0.0941,0.0561,0.1393,242,0,241,1,1.0563,311.54,0.788,3.0131,31,False,1.165,,,,,,,,28,15,0.357044,32,0.1248,168.8,0,0,1.048,0,264,740.80167,12.0261,61.5996,18.513111,0.01784,21,61.8076,8.01026,7.71606,20.860937,0.140739,27,1275.96,39.894,31.9837,16.983305,0.034156,1.806,0.0,0.0,0.0,0.0,0,3.877632,2.347826,1.529806,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,1.0,4512.7,4422.2,4544.4,4.2465,4.2358,4.255,-3.9525,-4.0851,-3.7563,220.2406,209.6351,224.4611,8.1995,8.1028,8.2506,5.206,5.1292,5.2411,3.0328,2.985,3.0543,MARCS,55.00624164,31.1714691,4.054032,2.849617,0.1086,0.058068,1.1948082048904856,-5624.0,-1448.0,-7072.0,3.8776319999999984,2.3478260000000013,1.5298059999999971,38.76984126984127,37.43912018853103,43.41637010676156,True,True,True,False,False,373.6222678871661,31.5062753081014,True,10.65094723859725,3900.137836238597,10972.137836238597,False,True,K2-K1,5.206,1.40562,0.5726600000000001,13.307110999999999,15.654937,11.777305000000002,3906.59438,9532.0,10979.42734,False,False,False,False,True,False,0.6000000000000001,Bronze,Likely
SSTSL2 J224630.55+603857.1,0,0,341.627299,60.649216,108.204248,1.400505,2,0,7,1,1,1,1,1,2,0,0.0,0,0,0,0,0.0,0,3167.0,5.439,2470.0,6.793,2022.0,14.92,1363.0,16.54,7838.0,105.8,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,555.3,342.6,139.6,104.8,74.1,2,2,0.0,0,N,1,1.081,1.251,4.432,6.351,76.77,30002711,30002711-30498,0,0,3.79,4.19,2.8,4.18,20.31,768648180.0,1,341.6272,60.64913,2526.0,86.08,4014.0,129.4,3439.0,117.2,Gaia DR3 2200780382518806528,341.6271707,60.64912494,0.0,0.0,94,1.63615e+18,2.20078e+18,523953457,0.0827,0.0766,1.1407,0.0965,11.8234,2.649,-0.587,0.112,-2.583,0.096,-0.0117,0.1064,-0.0544,-0.2274,0.1553,-0.2852,0.067,-0.2586,0.1299,-0.1032,382,0,380,2,-1.3266,419.71,0.319,1.4499,95,False,,1.202,0.0217,0.003,0.021,0.126,-0.096,-0.003,45,26,0.159748,50,0.01261,106.7,0,0,0.951,0,386,1247.53244,3.19931,389.938,17.947237,0.003917,46,205.678,8.27764,24.8474,19.555573,0.043785,45,1638.55,16.5957,98.7337,16.711744,0.011628,1.478,0.0,2.0,0.0,4.0,0,2.843828,1.608335,1.235493,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999996,4991.3,4894.5,5053.7,4.587,4.573,4.5985,-0.2778,-0.3567,-0.2033,474.4377,457.6529,491.3188,4.913,4.8304,4.9641,3.412,3.3426,3.4542,1.8872,1.8452,1.9137,MARCS,341.627176,60.64913642,1.79335,1.531202,-0.0783,0.398448,1.2821862348178137,-1488.0,575.0,-913.0,2.8438289999999995,1.6083359999999978,1.2354930000000017,29.34479553903346,31.020092735703244,29.34300341296928,True,True,True,False,False,876.6546857192951,74.16251176638202,True,8.23309420773633,2516.285857207736,3429.285857207736,False,True,G9,3.412,0.9212400000000001,0.37532,14.535237000000002,16.143573,13.299744,2525.07876,4014.0,3438.62468,False,False,False,False,True,False,0.6000000000000001,Bronze,Likely
SSTSL2 J224524.44+613522.6,0,1,341.351867,61.589616,108.522456,2.295433,1,0,7,1,1,1,1,1,2,2,0.0,0,0,0,0,0.0,0,6314.0,6.925,5670.0,7.084,5178.0,15.84,6062.0,16.83,9209.0,103.0,0.0,0.0,0.0,0.0,0.0,1.02,1.02,0.0,0.0,0.0,836.0,748.5,298.1,396.7,89.4,2,0,0.0,0,N,1,1.077,1.262,4.321,6.469,71.76,30002711,30002711-31941,0,0,5.16,5.07,4.9,5.18,17.08,768597667.0,1,341.3518,61.58963,4100.0,113.3,6427.0,183.5,6540.0,150.6,Gaia DR3 2207115699791939584,341.3516946,61.58959755,0.0,0.0,123,1.63615e+18,2.20712e+18,1435382539,0.0735,0.0691,0.9844,0.0835,11.7851,1.741,-0.921,0.097,-1.478,0.084,-0.1383,0.0398,-0.1178,-0.001,0.0977,-0.0111,-0.225,-0.1406,0.0081,-0.2118,352,0,352,0,3.7445,483.31,0.364,2.5076,31,False,1.247,,,,,,,,41,24,0.140454,47,0.03169,34.28,1,0,1.144,0,371,1778.83632,10.7146,166.019,17.562027,0.007097,43,285.683,8.98823,31.7841,19.198832,0.034273,42,2582.69,50.2327,51.4144,16.217716,0.021453,1.612,0.0,43.0,0.0,42.0,0,2.981115,1.636805,1.344311,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999998,4344.2,4292.4,4496.5,4.1824,4.1208,4.2973,-0.0476,-0.275,0.1087,614.6122,548.41,657.0045,4.1735,4.0702,4.4022,2.8222,2.7452,2.9967,1.5446,1.5039,1.6474,MARCS,341.3517032,61.58960412,1.55659,1.354137,-0.2075,0.302691,1.1135802469135805,-2327.0,-113.0,-2440.0,2.981116,1.636804999999999,1.3443110000000011,36.18711385701677,35.02452316076294,43.42629482071713,True,True,True,False,False,1015.8472165786266,86.16745488045034,True,7.527885025153825,4089.965858025154,6529.9658580251535,False,True,K4-K3,2.8222,0.7619940000000001,0.310442,14.739827,16.376632,13.395515999999999,4099.238006,6427.0,6539.689558,False,False,False,False,True,False,0.6000000000000001,Bronze,Likely
SSTSL2 J222452.98+633558.3,0,0,336.220763,63.599553,107.478741,5.214928,1,0,7,1,1,1,1,1,2,2,2.0,0,1,0,0,0.0,0,8465.0,10.5,9478.0,8.828,10670.0,20.62,15550.0,21.04,24320.0,114.0,0.0,0.0,0.0,0.0,0.85,1.02,1.02,1.02,0.1,0.0,741.5,997.0,463.3,752.4,213.3,0,0,0.0,0,N,1,1.014,1.177,4.443,6.057,58.38,40044851,40044851-8,0,0,4.08,3.78,6.05,4.07,9.84,735830014.0,1,336.2207,63.59956,2585.0,88.08,5021.0,148.0,6445.0,166.2,Gaia DR3 2205466810307742464,336.2206853,63.59955895,0.0,0.0,16,1.63615e+18,2.20547e+18,962877327,0.0977,0.101,1.2729,0.1085,11.7337,3.253,-0.716,0.127,-3.173,0.126,0.0209,0.1393,-0.0828,-0.1812,0.0694,-0.2253,-0.1351,-0.0993,0.052,-0.0349,371,0,369,2,-0.759,454.79,0.328,0.91018,95,False,,1.141,0.0313,-0.068,0.085,0.021,-0.15,-0.155,43,29,0.178701,49,0.05959,66.87,0,0,0.971,0,353,881.40387,5.99211,147.094,18.324429,0.007879,39,127.14,11.3436,11.2081,20.077835,0.096911,39,1252.5,21.9822,56.9781,17.003448,0.019427,1.565,0.0,3.0,0.0,1.0,0,3.074387,1.753407,1.32098,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999999,4266.5,4182.5,4334.7,4.2732,4.175,4.3556,-0.1475,-0.3196,-0.0548,518.0616,487.271,552.9123,5.4144,5.3069,5.512,3.5262,3.447,3.5984,1.9729,1.9353,2.008,PHOENIX,336.2206925,63.59957306,2.042318,2.031088,-0.0146,0.12618,0.8931209115847225,-2436.0,-1424.0,-3860.0,3.0743870000000015,1.7534060000000018,1.3209809999999997,29.34831970935513,33.92567567567568,38.77858002406739,True,True,True,False,False,785.6076675308351,66.96396569023146,True,8.84840043243139,2575.5239714324316,6435.523971432432,False,True,K4-K3,3.5262,0.952074,0.387882,14.798229,16.551635,13.477248,2584.047926,5021.0,6444.612118,False,False,False,False,True,False,0.6000000000000001,Bronze,Likely
SSTSL2 J222411.15+632759.4,0,0,336.046464,63.466526,107.341433,5.144,1,0,7,1,1,1,1,1,2,2,0.0,0,1,0,0,0.0,0,3910.0,6.82,3005.0,5.231,3229.0,13.81,4340.0,13.66,7193.0,102.0,0.0,0.0,0.0,0.0,0.96,0.86,0.51,0.0,0.0,0.0,532.6,541.7,231.0,363.6,70.5,3,3,0.0,0,N,1,1.014,1.177,4.443,6.057,58.38,40044851,40044851-8,0,0,5.63,7.2,6.13,7.21,10.9,1119095909.0,1,336.0464,63.46651,3869.0,124.7,6391.0,211.9,6009.0,177.1,Gaia DR3 2205439356876814592,336.0464414,63.46647887,0.0,0.0,148,1.63615e+18,2.20544e+18,317164852,0.0785,0.0841,1.0807,0.088,12.2799,2.885,-0.255,0.092,-2.873,0.098,-0.1476,0.0205,-0.178,-0.0304,0.173,-0.0436,-0.2894,-0.0838,-0.0529,-0.1402,336,0,336,0,0.5019,370.31,0.044,0.02543,31,False,1.233,,,,,,,,38,25,0.142864,41,0.02457,47.52,0,0,1.019,0,322,1359.29368,4.10006,331.53,17.854084,0.00428,36,213.563,9.74667,21.9114,19.514727,0.04963,37,2008.34,23.1198,86.8667,16.4908,0.013058,1.635,0.0,25.0,0.0,26.0,0,3.023926,1.660643,1.363283,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999998,4459.5,4393.3,4511.9,4.1864,4.17,4.2444,-1.0722,-1.2288,-0.9601,501.3741,464.4367,524.5492,5.151,5.072,5.2122,3.4611,3.3972,3.5097,1.9402,1.9009,1.9678,MARCS,336.0464439,63.46649164,1.491655,1.590982,-0.1329,0.173517,1.301164725457571,-2522.0,382.0,-2140.0,3.0239270000000005,1.6606430000000003,1.3632840000000002,31.02646351242983,30.160453043888626,33.92998306041785,True,True,True,False,False,925.3261774775608,75.34811105582064,True,8.022609757339263,3859.1685257573395,5999.168525757339,False,True,K2-K1,3.4611,0.9344970000000001,0.38072100000000003,14.392984,16.053627,13.0297,3868.065503,6391.0,6008.619279,False,False,False,False,True,False,0.6000000000000001,Bronze,Likely
SSTSL2 J063217.57+045308.2,0,1,98.073222,4.885633,206.398855,-2.014646,1,0,7,1,1,1,1,1,2,2,2.0,2,0,0,0,0.0,0,5704.0,4.932,4844.0,4.949,4139.0,10.9,3512.0,10.37,6845.0,98.06,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1.02,0.95,0.0,1071.2,922.1,359.3,375.6,69.8,0,0,0.0,0,N,-1,0.6357,0.8075,2.854,3.796,55.49,40045491,40045491-23,0,0,13.87,14.48,15.32,14.98,18.19,692014562.0,1,98.07323,4.88562,3945.0,109.0,5665.0,114.8,5500.0,131.7,Gaia DR3 3131331913872807936,98.07322009,4.885630662,0.0,0.0,132,1.63615e+18,3.13133e+18,361585750,0.0538,0.0518,0.6861,0.0559,12.2726,1.58,-1.572,0.06,0.157,0.057,-0.3724,0.1618,-0.3716,0.2835,-0.2586,0.253,-0.4545,-0.0133,0.2249,-0.3628,169,0,168,1,0.7375,183.32,0.0,0.0,31,False,1.362,,,,,,,,19,15,0.101548,19,0.03064,177.5,0,0,1.039,0,168,5660.11553,19.327,292.86,16.305304,0.004619,18,1720.16,25.4808,67.5084,17.249617,0.016323,18,5861.15,87.9206,66.6641,15.327939,0.016719,1.339,0.0,0.0,1.0,1.0,0,1.921678,0.944313,0.977365,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999988,4602.5,4544.6,4677.3,4.1918,4.1663,4.3169,-0.6758,-0.7814,-0.5753,808.6749,706.7907,851.5341,1.7572,1.6939,1.8314,1.2984,1.249,1.3565,0.701,0.6744,0.7326,PHOENIX,98.0732271,4.885629962,0.975982,0.944524,-0.3755,0.010857,1.1775392237819984,-1720.0,165.0,-1555.0,1.921678,0.9443130000000011,0.9773649999999989,36.19266055045872,49.346689895470384,41.76157934700076,True,True,True,False,False,1457.5134819997083,118.7509162567901,True,5.487241096632054,3934.1819370966323,5489.181937096632,False,True,K0,1.2984,0.35056800000000005,0.142824,15.006903999999999,15.951217,14.029539,3944.649432,5665.0,5499.857176,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J205354.74+441942.0,0,0,313.47809,44.32835,84.934879,-0.322685,1,0,7,1,1,1,1,1,2,2,2.0,2,1,0,0,0.0,0,7018.0,8.522,7387.0,7.292,7376.0,19.34,8577.0,22.01,13690.0,105.8,0.0,0.0,0.0,0.0,1.06,0.98,0.95,1.02,1.02,0.0,771.3,958.3,390.3,413.3,129.4,0,0,0.0,0,N,-1,1.212,1.352,5.347,6.673,50.71,30002641,30002641-28288,0,0,6.17,4.73,6.12,4.15,22.43,1210043013.0,1,313.4781,44.32834,2587.0,90.54,5058.0,149.1,5670.0,125.3,Gaia DR3 2162960820350057856,313.4781595,44.32833558,0.0,0.0,108,1.63615e+18,2.16296e+18,230872989,0.0795,0.0776,1.1713,0.0957,12.2363,3.35,-0.846,0.108,-3.241,0.099,-0.0174,0.017,-0.0839,-0.2371,-0.1571,-0.2124,-0.1503,-0.1723,-0.0994,0.0039,341,0,341,0,0.0876,359.82,0.0,0.0,31,True,1.244,,,,,,,,39,24,0.151935,41,0.03156,170.1,0,0,1.002,0,346,1317.84518,17.153,76.8289,17.887707,0.014398,37,180.142,14.1463,12.7342,19.699503,0.085307,37,1819.91,65.3925,27.8305,16.59777,0.039195,1.518,0.0,2.0,0.0,0.0,0,3.101732,1.811796,1.289936,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999984,4973.7,4947.9,4996.7,4.2725,4.2688,4.2806,-4.0432,-4.122,-3.8514,528.6783,517.4895,538.7972,5.558,5.5222,5.593,3.8037,3.777,3.826,2.1711,2.1552,2.185,MARCS,313.4781647,44.32834998,1.743128,1.600486,0.0248,0.186286,0.9500473805333696,-2471.0,-612.0,-3083.0,3.1017329999999994,1.811796000000001,1.2899369999999983,28.573006406008393,33.92354124748491,45.2513966480447,True,True,True,False,False,853.7522410996329,69.75504949477919,True,8.231047716429497,2577.3433407164293,5660.343340716429,False,True,G9,3.8037,1.026999,0.41840700000000003,14.084007,15.895803,12.794070000000001,2585.973001,5058.0,5669.581593,False,False,False,False,True,False,0.6000000000000001,Bronze,Likely
